Propane24,3,1,9.26
danny33,12,11,9.25
TheBigGeno,9,5,9.25
TheGov13,19,13,9.25
UniqueValueSeeker,4,0,9.24
Donny7,17,31,9.24
googleymoo,4,1,9.23
dcdm,21,17,9.22
jjvesh,26,14,9.2
Magnum44,4,1,9.19
edfranco2389,3,1,9.19
BeYourOwnBoss101,1,0,9.16
Biotech102,4,1,9.16
VincentXavierPropanusIII,4,2,9.14
justin25,9,5,9.14
fishinNbanjo,4,1,9.11
AbuVikz,2,4,9.11
Minervajade,8,9,9.09
CaptainJack72,14,6,9.08
PapaSmurfVA,4,2,9.06
ThomasLD,35,24,9.06
andrew44cash,2,2,9.06
Jamessco,3,5,9.05
BullorBear23,7,6,9.04
broketradur,4,0,9.02
Tbone762,2,1,9.02
blackdeath,12,8,9.01
GuyB,13,8,9.01
DrToldYou,6,2,8.99
Nrmph,9,2,8.99
ProphePsyed,8,1,8.98
TUTEitandBOOTit,9,3,8.98
jamaicajoe,8,4,8.97
Tootsieboy,6,4,8.97
letthewriterswrite,10,5,8.97
WallStreetBear,5,6,8.94
fmssmf,2,3,8.94
TheSignalFromNoise,8,6,8.94
Kitanatheslayer,1,0,8.93
JM24k,1,0,8.93
10xcashflow,13,18,8.91
VicGold,2,0,8.9
JimmyCatuh,9,4,8.89
4vip,9,10,8.88
RUSSMAN135,2,0,8.87
deciphered91900,2,0,8.86
MassResonance24,9,9,8.84
Handsolow,2,0,8.84
ebcnetworks,9,6,8.8
BumpStocks,4,2,8.79
Speens,3,6,8.77
benbruzga,2,0,8.76
StarvinMarvin15,4,4,8.76
tradesmart007,1,0,8.75
LongSwinging,56,66,8.73
CarolineR,6,2,8.72
ItsJohnnyPals,3,2,8.69
InvestmentResearch,3,3,8.68
Fatherof10,10,15,8.68
Avaro,5,0,8.66
MikeMaina,5,2,8.64
MrMufferson,2,0,8.64
DylFalco,8,13,8.63
Dino65,7,4,8.63
donald1967,5,2,8.63
jlace409,9,11,8.62
Dolmec,6,2,8.61
MilestoneStock,20,13,8.61
Tdiddymoney,32,38,8.6
hdlinvestments,1,3,8.59
Ibangmoms7,3,1,8.56
trader365,3,1,8.52
skadoooosh,3,0,8.49
RoyBijjan,3,2,8.49
gargoyl,6,9,8.48
Catlover9,4,1,8.45
TrimT,1,1,8.44
GregoryCo,5,0,8.42
jtime86,6,0,8.42
doosty,11,10,8.42
BiotechWIzard,5,2,8.41
MRWIGGLESTICK,5,4,8.41
Calivegas83,4,1,8.4
remedywithinX76,6,5,8.39
MACD50,3,4,8.37
USDollar,3,1,8.36
Bulletish,11,9,8.36
StockTone,5,3,8.36
VictoryInvestments,14,10,8.35
Zprime,8,5,8.34
Doonz1,3,0,8.33
Countercontrarian,5,4,8.33
Awilson704,3,2,8.32
sjcim,7,1,8.32
radradical,1,0,8.32
deathandtaxes,2,1,8.32
zippyZ,2,2,8.31
SeaSideBreeze1,3,1,8.31
RookieRider,4,4,8.28
BCT74,2,1,8.27
STxxyy,8,4,8.27
Mardy,1,1,8.26
JChun108,1,0,8.25
GaDawgs,3,0,8.24
Columbo,6,3,8.22
StockBuckss,19,11,8.2
Bmzinga,1,0,8.2
BillyCashIsKing,18,16,8.19
Rickyjg86,12,7,8.19
sndbnd,7,5,8.19
New2Stock,4,3,8.19
LP76,8,4,8.19
5StarTrader,8,4,8.17
NoMorePuts,3,0,8.16
NickVet17,2,1,8.16
LoomisStocks,3,2,8.15
bullbreak,2,0,8.15
grateshow,4,0,8.14
longRunner1986,2,0,8.14
moasayo,2,1,8.13
boscolondo,20,11,8.09
Bullish242,1,0,8.08
AdmiralAckbar77Twits,6,4,8.07
labdoctor,5,3,8.05
NGski86,2,1,8.05
jlentrepreneur,17,8,8.04
50YearPlan,6,12,8.02
Torkilmoro,2,4,8.02
Richsmth2002,3,0,8.02
Rowtag,5,4,8.01
flyfroggy,4,4,8.0
BonBonPie,3,1,8.0
carlosandres29,7,1,7.95
Hitoneout1,8,10,7.94
BeersAndStocks,11,5,7.94
BSomo,1,1,7.94
Kazzi81,2,1,7.93
Thumpitythump,7,5,7.93
noname69,2,0,7.93
Robustbuster,1,0,7.92
StockDoctorBio,13,6,7.91
shahsv,4,2,7.89
tjandrsn,5,8,7.88
Stallions,4,3,7.88
Bullparade,5,2,7.87
redpepper,9,3,7.87
Biospace,4,3,7.82
TradeMe2,17,23,7.82
IBBroke,3,0,7.8
josephamato,6,3,7.8
PennySlots,2,5,7.8
iKNOWaFATman,1,2,7.79
Sizzleman,11,7,7.79
mattc1,3,4,7.76
STARlab,3,1,7.74
Chavezactual,2,2,7.71
BigMooch,4,0,7.7
WestBlakeVillage,4,2,7.7
PhilNickelson,5,4,7.69
contrarianduck,16,14,7.68
DoctorInvestment,2,1,7.67
Tzrstar7,6,1,7.66
JDinvestments,3,2,7.65
Hotaire,1,0,7.63
betachaser,34,34,7.63
Cubanmoney,6,1,7.62
LetsGoLongs,7,5,7.61
jmed88,7,1,7.61
MoStocksPls,7,4,7.58
WillCo1,3,0,7.57
fitbroweaver,8,11,7.56
hll8848,6,3,7.55
charlieRobinson,1,1,7.51
NigelAM,4,0,7.49
VNattynate,7,3,7.48
Takmau,42,55,7.48
jescro,14,9,7.47
buyEMlow,2,0,7.46
dorianhey,3,4,7.45
Dumbsheet,15,15,7.45
KMSAce,4,0,7.45
LongBacon,8,7,7.43
bunny18,3,0,7.42
RodM3,3,3,7.42
doandy09,6,4,7.4
Paulus,3,3,7.4
jayboyrog,1,0,7.4
Rexchapman3,2,1,7.39
NullRepublic,3,0,7.38
Naveen4u,13,15,7.38
Jraley,1,2,7.38
Whostolemygold,5,2,7.38
MartianMoneyHunter,14,10,7.38
WhizCheck6,6,2,7.37
Wn3825,2,1,7.37
Jmoney29,1,2,7.37
ScalpMaster,5,6,7.36
ParkingBeast,3,0,7.36
BPITT,6,5,7.35
RagusDogMack,6,4,7.35
GriZlyBeAr,8,6,7.34
miketiger,2,0,7.34
MonsieurMellow,7,5,7.33
magpi,4,2,7.33
SerialTrader72,351,407,7.32
NormTheGreat,5,5,7.32
HarleyQuinn2018,6,5,7.31
TraderAi,8,7,7.28
collucho,7,2,7.28
mcducks,6,0,7.28
Seyit,2,0,7.27
ChinaEVPro,5,6,7.27
sjd312,3,3,7.27
thatonlinestore,3,1,7.27
Deristocks,12,14,7.26
AlexStark,8,8,7.26
c2dajay,3,2,7.26
FreeJGold,9,7,7.26
MaineMoney,3,1,7.25
freddy0601,5,6,7.23
albionhoxha1,4,2,7.23
Shamwil,4,2,7.22
StelYoBish,3,1,7.22
jurisdoctor,3,2,7.22
ALLinCLEVELAND,32,40,7.22
ThinkStocks,2,0,7.22
mitchell1331,1,0,7.2
NessieDaTroll,1,0,7.2
tryingtobuythefarm,3,0,7.19
LouieKiko,1,1,7.18
longstory,4,6,7.18
ItsTrue,4,3,7.17
AxeCapitalLLC,6,4,7.16
BZZZ,4,1,7.15
MattJakub,1,1,7.15
Rich30,5,4,7.15
Newbie72,4,3,7.14
Johnontheremix,5,6,7.14
aSineWave,106,109,7.14
513b,2,0,7.14
reynoldsk,4,3,7.12
FadG,6,0,7.12
FloridaKing2018,3,1,7.1
SwingTradeProfit,18,14,7.09
FindingAUnicorn,5,3,7.09
Slumdogbzunionaire,3,0,7.08
Scotlandslag,8,2,7.08
mknepp,11,13,7.08
Itradeup,2,2,7.06
TraderMike2014,4,3,7.05
NatKat,5,6,7.04
GreenForTheGreen,6,5,7.04
diyquantfund,1,0,7.03
V106GuY,4,1,7.03
XxMUDDxX,79,72,7.03
CarpeDiem22,2,1,7.02
aranauto2,3,0,6.98
FilthyFetter,2,2,6.97
quintessenc3,8,5,6.95
SmokeHead68,3,2,6.94
gianflavio,2,0,6.93
mjc50,1,1,6.92
TheWittyCalf,4,8,6.91
BillTheBullMarketBull,3,0,6.89
BitcoinBeau,2,1,6.85
nicusan,4,3,6.81
HawkTrader1,4,0,6.81
B4rising,4,9,6.8
tagalongs,7,5,6.8
zcstock,6,8,6.8
Truthhurts1,9,4,6.8
stockwatcher11227,2,1,6.79
DavidNeumann,4,8,6.79
Alysemichael1,15,7,6.77
fullbull,1,0,6.76
Moonfever,2,5,6.76
Pridy,3,0,6.73
Cullen321,5,4,6.72
dongwongschlong,6,4,6.71
vince24L,3,1,6.7
ak141998,19,7,6.7
Zublos,3,2,6.7
chantheman,1,0,6.68
FatedTrades,5,0,6.66
UnluckyDiggs,2,1,6.64
Jackman5,4,0,6.64
HigherDesires,5,4,6.64
ebuks,4,0,6.63
HostessCityTrading,3,1,6.62
julio8442,4,2,6.61
crinaldino37,5,3,6.61
CalculatedTrades,3,1,6.61
StockNard,1,0,6.6
lDakine,1,1,6.59
JohnStCap,4,2,6.58
greencedar,7,3,6.58
wheresthelambsauce,3,0,6.58
BastardBorn,9,5,6.58
Realraj,3,3,6.56
mthinker,7,2,6.56
DojiDino,3,1,6.54
LawlorAlert,8,7,6.54
stylz21,6,6,6.54
Discountlyfe,2,0,6.51
Doc89er,11,8,6.51
OptionsBeast101,9,8,6.49
fatcoin888,7,3,6.47
kstreet123,3,1,6.46
jcp1991,14,11,6.45
culls17,13,8,6.42
bullpride,14,9,6.41
Deadpool03,4,2,6.4
stockwiz458,1,0,6.38
hogan19,5,1,6.37
NoobieAnalysis,2,1,6.33
ruffestwood,2,1,6.33
manBEARpigglet,1,0,6.33
Dextho,5,3,6.33
hawksjr27,16,14,6.33
TraderJill77,6,2,6.32
24thayer,2,0,6.31
primarywatcher,16,5,6.31
io2,2,0,6.3
MoneyMemes,3,0,6.29
herwood14,15,8,6.26
Conflitm749,3,1,6.26
laborer75,5,0,6.24
Jrod46311,6,6,6.23
MrPoe,2,2,6.23
Goldman1111,10,10,6.22
ProjectPete,1,0,6.21
longnotstrong,1,0,6.21
InvestorOfYoung5524,5,5,6.2
irosario2,3,2,6.2
TradeAgain,9,8,6.19
pc93,8,5,6.19
Evolution999,4,1,6.19
Damz,12,10,6.18
mrthaxton,1,0,6.17
Louiethecat,4,2,6.16
Jashflow,3,1,6.15
DrewJohn081,1,0,6.12
Stocksftw,2,2,6.11
Iceman467,5,4,6.11
MoneyMendoza,4,1,6.11
Litdiamondz,3,1,6.11
diesel1,1,1,6.1
AdamAlpha,6,4,6.07
NJMMike,4,6,6.06
2012W,1,2,6.05
Antidote1,6,6,6.04
kenspidle,25,22,6.04
Skevaboy,12,9,6.01
SlimTony32,4,5,6.01
juanromero2121,14,4,6.0
brptrader,6,3,6.0
astro413,6,3,5.99
Jkrue7750,8,10,5.99
Saltripin,7,5,5.99
JaguarJKD007,28,29,5.97
hansgiebenrath,2,0,5.97
Andy3568,3,1,5.97
Jokei,1,0,5.97
HitotheGreat,4,3,5.96
GordonsGecko,2,0,5.96
TheCypher,21,16,5.95
traderboy308,1,3,5.94
somnium,3,0,5.94
Oct,4,0,5.93
WinWitMe,4,1,5.91
GenoCicero,3,0,5.91
MJ74,13,11,5.88
nofomo80,3,2,5.85
MKW55,2,0,5.85
Bul58,4,0,5.85
RealETA,10,12,5.82
lolo001,6,6,5.81
THEEBS,4,4,5.8
nobara,2,0,5.79
LeslieNielsen,1,2,5.78
Freemen,2,0,5.77
Ryanmac8688,2,1,5.77
JBlair1230,2,1,5.73
TradeAlgo,18,14,5.72
GRMoney,3,6,5.72
OptionsPlay,19,17,5.7
kmm1980,7,4,5.7
HazardYetForward,3,1,5.7
cmeng219,3,1,5.69
Tolomeus,5,2,5.68
biotechtraders,1,0,5.67
kevyniner,4,2,5.67
TheTradeSniper,5,7,5.66
DonnyBrasco,3,3,5.66
samedayjeremy,3,1,5.66
bmbsqdbogle,1,3,5.66
FreeMoneycheckBio,7,3,5.66
WinningNewsletters,2,1,5.66
PilotNY,4,7,5.65
biotechBull,2,1,5.65
WI77,18,16,5.64
sarge12300,6,4,5.63
cb1030,6,8,5.63
Nicky1790,1,0,5.63
wjrhw,2,1,5.63
Wiresharks,5,4,5.62
SnoogityBoogins,2,0,5.61
Maximusgainz,2,1,5.57
NickBrzosko,2,2,5.56
lokesh,3,0,5.56
AskLou,4,2,5.55
APJFinancials,8,4,5.55
GiveMeYaMoney,2,2,5.53
YANEZ,13,19,5.53
InItToWinIt2018,10,9,5.53
autographic,24,25,5.52
OntheRag,5,3,5.5
11Roadglide,3,6,5.49
Lionhearted1,2,0,5.49
InvestMon,1,0,5.48
Stocksnthots,2,0,5.48
yarnstart,1,0,5.47
pavitrakansara,7,6,5.47
Cryptoliver,2,0,5.46
wvbuild,1,1,5.46
Anthonytheinvestor,7,5,5.44
DL14,1,2,5.44
drew2246,1,2,5.43
gabbs,2,0,5.43
ISurvived2018,3,1,5.43
GowdaGyan17,2,2,5.43
ShawnSmash,8,6,5.4
cayenne,8,13,5.37
chrisXIII,2,1,5.36
b2dddub2,5,2,5.36
sam96,3,3,5.34
RunningBulls007,18,20,5.32
Links5100,18,12,5.27
NewStockBob,5,0,5.27
PintsAndPennies316,1,1,5.27
MaybeillMakeit,3,2,5.27
NormalPerson,31,19,5.26
JimTwit,5,3,5.26
CatTracks,4,2,5.25
Frank352019,16,19,5.25
Tommyd023,3,0,5.25
DavidLisman,1,1,5.24
nick209,1,0,5.24
TDsNBeer,2,1,5.24
Charliehasaface,4,1,5.22
Miata55,4,1,5.22
GirlGamer,2,1,5.22
izq77,4,2,5.19
TuSevun,3,0,5.19
Financial101,2,0,5.18
tim8780,3,2,5.18
DomLuminous,10,6,5.17
EMM5,4,4,5.16
bsketballer5,5,3,5.16
biowaters,2,6,5.16
gtrim,7,3,5.14
ZachPed,2,1,5.11
rm29will,2,0,5.11
CacioPepe,19,18,5.1
Benji100,3,2,5.08
candiswave,5,2,5.08
sephysam,4,4,5.08
iTheBull,3,4,5.08
BostonASmith92,4,3,5.07
WorkitBenjamin,4,0,5.07
beaucequebec,4,3,5.07
FutureWinnings,3,0,5.06
oTcGainz,3,1,5.06
dberg75,1,0,5.02
mondochello,6,5,5.02
DoubleDDer,2,0,5.02
oc69,1,0,5.01
chrisfeng,8,7,5.0
Teachaman2fish,1,0,5.0
Elemental21,3,4,5.0
MD77,2,2,4.98
StewPedidiot,2,2,4.97
silsio,2,1,4.97
LetsNotLooseMoney,3,1,4.96
BearNicholas,4,1,4.93
RazorRuss,1,1,4.92
ArtVandelay13,11,8,4.91
haventgotaclue,3,1,4.91
holoveho,6,3,4.89
sldopm,17,23,4.86
grvolp2,3,1,4.86
Abcd034,3,1,4.84
sniper,1,1,4.79
Contributor,4,2,4.79
sabiodun2000,6,3,4.79
Wli,1,1,4.78
Boxer2204,7,7,4.78
U308bull,3,3,4.78
f13,1,0,4.76
BoilOil,1,0,4.75
Ruckus23,1,0,4.75
MBank,3,9,4.73
proftx,1,1,4.72
BowernTrumpl,2,1,4.72
ramzi2006,1,1,4.72
sightseer,2,2,4.72
Howie13,12,10,4.71
MisterGlad,1,1,4.71
broshto,2,2,4.71
TT23,3,6,4.71
fwerty,5,0,4.7
tr0llz,4,0,4.7
Truetrader,5,5,4.69
Fate1,2,3,4.69
CCG1971,2,1,4.69
Thelongbull,2,2,4.68
FugaziBull,4,4,4.65
Jigoro,3,0,4.65
Melajuana,8,2,4.64
bustajin69,3,0,4.64
richierichlyfe,2,3,4.64
RobStar77,5,4,4.61
djpope,6,3,4.61
JGGOGREEN,2,2,4.61
MatthewTNatale,6,2,4.59
rezivor,1,1,4.57
AIStockFinder,6,8,4.57
islander,2,1,4.56
LeveragedGrizzly,4,1,4.56
Furiosa,5,2,4.55
Zodi,3,1,4.53
stams24,1,2,4.51
Snoooop40,8,4,4.5
HiEOD,4,0,4.48
goldseek,2,3,4.48
paheli04,3,2,4.46
Delucci,1,0,4.46
palisay,8,8,4.45
HarryKrotch,2,2,4.45
MikeRofone,7,6,4.45
Fracem,2,1,4.44
Dsaad11,2,0,4.44
DJchamPANE,1,0,4.44
skramer1A,2,0,4.44
muxr,4,0,4.43
robertj1975,2,0,4.43
briansjkim,6,4,4.43
JayNisbett,3,0,4.43
kadamstrade,3,3,4.43
battin,20,19,4.42
justcomments,6,2,4.42
Harambe91,3,1,4.42
JFlashAdams,5,3,4.42
stockgardener,1,0,4.42
CashMoneyKC,2,1,4.41
Prostock92,2,3,4.41
BlackTieMarket,1,0,4.41
YaBoyyLuis,2,0,4.41
marketboss,6,2,4.4
Ronin48,2,3,4.4
CPAYYYY,16,12,4.4
CIGARSANDWALLSTREET,6,4,4.39
marktech2009,3,2,4.39
dorofeevml,6,3,4.39
InHibernation,3,1,4.38
Despasito,4,1,4.38
jpa11764,21,25,4.38
kitchencounter2,1,1,4.37
copperhead1964,1,1,4.36
Mattleeou,5,2,4.36
BellyAcher,3,1,4.36
GermanBeer,1,1,4.35
SebringLad,17,15,4.34
MrClassy86,2,1,4.34
reckim,2,0,4.34
GroMo,2,0,4.33
Greengoo,2,0,4.33
HowdoIGRAPH,8,8,4.33
Madsaddog,2,0,4.33
alade85,2,2,4.32
809trader,22,17,4.31
MsbYuva6,13,12,4.31
beerod731,2,2,4.31
marcelomendez88,1,0,4.31
cyberdyne81,2,1,4.3
pricentime,6,0,4.3
gl0bu,5,8,4.29
Profitminhja,1,0,4.29
frjkzprince,5,3,4.28
MileHighStockGuy,2,0,4.26
Vaux,4,2,4.26
IrishTimes,8,8,4.25
Roshaniba,5,4,4.25
PerriPonders,2,1,4.24
Lamda,5,6,4.24
Stad,2,0,4.23
OnlySallysSell,10,7,4.22
gibbydds,5,2,4.22
trescool,5,2,4.21
Garydishpan,6,3,4.21
jason0762000,2,1,4.2
sassy4792,6,6,4.2
nlrmandate,1,2,4.19
TheSilentInvestor,10,7,4.18
biiktor,1,0,4.18
KAF09,5,2,4.18
LINNA,11,15,4.15
xtrader91,4,2,4.14
gggekko,2,2,4.14
Easterntrader,3,1,4.12
natey,4,2,4.11
Divine4,3,2,4.11
cameron5,3,0,4.1
poopoohead,3,1,4.1
cloudforever,2,1,4.09
DirtPoorFailson,1,2,4.09
ET123,1,2,4.08
DoubleShot,8,6,4.06
bh97x123,1,0,4.05
ojromer11,5,2,4.05
PnutButterSnakes,1,0,4.04
Fgenn,1,2,4.04
MAVERICK31,1,0,4.04
kevinyyh,9,5,4.03
Gabriel08Lopez,5,1,4.03
Geepersman,11,9,4.02
oestelle,2,1,4.02
bobby1084,1,0,4.01
jam3,2,3,4.01
Brainstormingideas,3,1,4.01
Stockmanfly,5,4,3.99
Chrochne,4,2,3.98
Charlemagne88,4,2,3.95
JessNoia,2,2,3.94
Yahtzeeee,2,0,3.94
6688Bull,11,8,3.94
Acwild70,6,4,3.92
corsimichael,8,4,3.9
BoydHunt,4,4,3.9
Salipebre,3,0,3.9
ldog22,2,1,3.9
158T,4,1,3.9
AdalSanchez4,8,3,3.89
eWock21,4,2,3.89
Drew685,3,2,3.87
Helpmepls,12,12,3.86
TradeTraitor,5,2,3.86
Mylians,1,0,3.86
tsupra,5,2,3.86
sg71,2,2,3.86
Unsu,5,5,3.85
wedgecake,19,18,3.84
RecessionAverted2019,3,2,3.84
Bombay55,1,0,3.84
Cstro92,6,2,3.83
lewisparker,2,1,3.82
TheBestCryptoGuidecom,6,4,3.82
KMKC,1,0,3.8
Mamafox,3,1,3.8
angel4,2,0,3.79
markwb,10,7,3.79
Darkchild,1,0,3.79
TRonaldinho,2,0,3.78
madflavor,43,39,3.78
ApexFreak,2,0,3.77
atintera,11,9,3.77
targa4u,7,5,3.76
bdell,9,10,3.75
WorkingGal,3,6,3.75
HaseebTheBroker,2,0,3.75
FoShoJay,1,0,3.74
MILLERTIME7,1,0,3.74
moneylendaaa,11,5,3.72
beardedbastrd,1,0,3.71
BodaciousTaTa,13,15,3.71
abubnic,5,1,3.7
ppiskorz,1,0,3.69
LionKing5,4,1,3.68
FoundaPenny,1,2,3.68
buythedipp,2,0,3.68
Cjroberts0272,7,5,3.67
Limousin,3,0,3.67
jay83,1,1,3.66
Rafa2018,5,2,3.66
MRREX,1,0,3.65
JoeMan69,3,1,3.63
dbn,4,0,3.63
davidjb5974,6,4,3.63
SamWiser,2,0,3.63
lbco,1,1,3.62
dogboyzz,4,1,3.61
wildbill85,14,6,3.59
drew64,4,1,3.59
IjustGUESS,16,15,3.59
fashionedcash,13,8,3.58
Marrodri7777,1,0,3.58
MedRep31,2,2,3.57
Cosmo9370,1,0,3.57
MRPBOTTOM,5,2,3.57
dejagerka,8,6,3.57
JstocksX,9,10,3.56
teeman,3,2,3.56
Youngin12,2,0,3.56
Spunky1212,1,0,3.56
LuckyNskill,10,15,3.55
marketmaven,5,0,3.55
Evreman,1,0,3.55
Sharako1,5,0,3.52
InvestHotTakes854,4,1,3.51
bwdrew,6,3,3.51
Franci5Drake,7,4,3.51
Feltonvillain,5,3,3.5
Blitzen16,2,5,3.5
gust0ataol,5,2,3.5
RisingProfits30,1,1,3.5
KAMIKAZELE,17,23,3.49
PharmaManager,1,0,3.49
Yoshimitsu,1,1,3.49
samjay58,2,0,3.49
mrtheplague,1,0,3.47
EasyMoney1977,1,1,3.47
Zingerman,3,1,3.46
Micr,1,0,3.46
Twelchin,1,0,3.46
Ihublosers,1,0,3.45
blapjr,11,14,3.44
cruisectrl2,3,4,3.44
Eurodollar85,3,0,3.43
ostinv,7,5,3.4
ah33,5,3,3.39
Jrrgxf,4,0,3.38
hardyboy74,6,4,3.38
jazz24388,2,0,3.38
moneylongtime,3,3,3.36
Topper30,5,5,3.36
jpstockss,1,0,3.36
bvyt,3,3,3.36
jaymaui,13,9,3.32
phillysea12,2,0,3.32
frrrl,4,1,3.32
LDC870,4,2,3.32
Fwilson,2,4,3.31
supernovan,4,3,3.3
aollol,5,2,3.29
jdisely,2,1,3.29
RKelly3,1,1,3.29
pdxtrader87,1,1,3.28
ATDI,1,0,3.27
Kassie,3,1,3.27
CryptoWasAnInsideJob,1,0,3.27
pjdog,4,9,3.26
hellolawrence,6,7,3.25
BigR3,2,4,3.25
cobbs,6,3,3.25
daytradeforthewin,3,3,3.25
AlejandroSosa,9,5,3.24
BobbyBo69,1,0,3.24
DublDown,2,2,3.23
Letseemyrise,1,0,3.23
johnjameson,2,0,3.23
Stock3333,7,3,3.22
ArchaicHero,2,2,3.21
IvanFeinseth,3,3,3.21
DoubleKkas,6,5,3.21
bmwm3,5,1,3.21
Pentium,32,21,3.2
Sparky87,3,1,3.19
BHusk,4,0,3.19
Sickboy138138,17,16,3.18
Shootemup,3,2,3.18
Atlanteax,10,4,3.17
Curtymovemaker,15,6,3.17
Bojankins,5,1,3.17
CirLemma,4,1,3.17
AceDecade,4,3,3.16
rattlebrain,1,1,3.16
Bearup,9,13,3.15
johnnyo1,6,1,3.15
YoungMula,7,5,3.15
PMFRTiger,1,0,3.15
a6lbhamster,1,1,3.15
CoverShield,1,1,3.14
hiser81,2,1,3.14
5RingsPatsRule,3,2,3.13
DrFunktastic,3,3,3.13
erroldschvo,1,1,3.13
Finallythere,3,2,3.12
SaVvY7954,3,1,3.12
garlicmarlic,1,0,3.11
sonuschka,2,0,3.11
Hellthurian,1,0,3.11
syed3120290,10,12,3.11
Couldberunning,3,2,3.1
EVisthefuture,33,35,3.1
Firepenny,1,0,3.09
Biotechplaya2point0,1,0,3.08
Bootsy,1,0,3.08
nguyeningg,2,0,3.08
underprime,3,2,3.07
GeertOrator,3,1,3.06
biggerdreams,20,18,3.06
ThermoNuclear96,2,3,3.05
gettingpaidx2,7,13,3.04
optionalert,8,6,3.04
Prittykitty,1,0,3.04
ImABuyer,2,2,3.03
TrumpItUp,13,10,3.02
jkl146,4,4,3.02
TacoBellKing28,4,1,3.02
AROC86,1,0,3.01
Investbythenumbers,3,2,3.0
WellRead,1,0,3.0
GingyV,1,1,2.99
Scary09,4,5,2.99
IslandTrader36,2,1,2.98
S2020,1,4,2.97
PCa,1,0,2.97
ellswo,1,2,2.97
brianmalonee,3,1,2.96
Eijah4Prez,2,3,2.96
econometrics101,8,9,2.95
UdoRules,1,0,2.95
Leopicks,2,2,2.95
jserna21,6,4,2.94
Haxbox,9,7,2.93
Bruckner6294,1,1,2.93
NoDrAmA556ST,4,2,2.92
CaliStockTrader1,9,6,2.92
pmilkman,2,0,2.91
Showmeyatwits,1,0,2.91
smutstocks,1,0,2.91
TheBee,9,4,2.9
Bbasc1,1,0,2.89
Xabulon,1,1,2.89
hboforever,3,0,2.89
ThaRealJP3,4,2,2.88
Neifesis,2,0,2.88
DoubleDelta,2,0,2.87
Theonlyvico,1,0,2.86
Gipielle,5,2,2.86
GreatLivermore,9,8,2.86
WahidM,2,0,2.85
Soll2019,1,1,2.84
JonOliNYC2020,8,12,2.84
B1900,2,1,2.83
DondoL,2,0,2.83
bounceback,2,1,2.83
Exitexitexit,4,5,2.82
Frizzman,2,1,2.82
KatkuVillu,1,0,2.82
CGSasuke,2,6,2.81
MetroStockTrader,2,3,2.81
TheShepard312,4,4,2.8
NaazSamji,4,3,2.79
FFCH,15,14,2.78
JDCapital,9,15,2.77
Withea,10,9,2.76
hig135,1,0,2.75
IOwnTheSky,5,2,2.75
bungeedog,2,1,2.75
RazorRamone,2,1,2.74
bgrote7,1,0,2.74
pharmd2828,2,1,2.73
MeldingTitan,1,0,2.73
JoeStockTrader,9,6,2.72
Somebucks,2,0,2.72
PatrickBateman47,2,1,2.71
Amu23,5,4,2.71
Lwils141,1,0,2.71
GettingBent,6,4,2.71
TMG2018,2,1,2.7
TradinTemplar,8,8,2.7
AdvisorDesk,3,4,2.7
Mosper,1,0,2.69
Peenutgallery,8,2,2.69
graywolf,1,0,2.69
dalilama03,7,5,2.69
KevinShares,5,8,2.68
imalion88,1,0,2.68
Bullruner,1,0,2.68
jhendu06,2,0,2.67
fil13,2,1,2.67
BGCapital,2,0,2.67
HIMXGLUUIMOS,4,1,2.67
blakey81,1,0,2.65
HotTunaMan,4,9,2.64
jimkelly,1,2,2.63
Naples4me,2,7,2.63
FFB,4,6,2.62
AlexanderJ6,1,0,2.62
Greatsuccess,3,3,2.61
swami242,6,7,2.61
nek1975,3,1,2.6
billypolansky,1,0,2.6
ChadillacOn22s,2,0,2.59
fullybully,6,3,2.58
GrowingWealth,16,21,2.57
molder,3,2,2.57
21mark,9,8,2.56
detroitlocavore,4,3,2.56
Cantstandzya,14,13,2.55
StockFortune,2,0,2.55
StockWizzzzz,1,0,2.54
Biotech99,1,2,2.54
GFO,7,5,2.53
evashah,1,1,2.51
Pavo1,2,0,2.51
SocioPathicTrader,3,0,2.51
mattnv,6,5,2.5
ThinkingHard,8,9,2.5
VIKINGDESTROYER,4,0,2.49
Bigbullish,2,2,2.49
paul29m,3,2,2.49
imsach,1,0,2.49
blondewall,2,0,2.48
ramitrader,1,0,2.48
jmgraham6,5,1,2.47
TimmyJP,2,1,2.46
Archnemesis,4,3,2.42
M1Tanker,6,9,2.42
CHARTECH,1,0,2.42
innominato,5,4,2.42
trader2000,1,0,2.41
msualum,8,6,2.41
ValueInvestor101,1,1,2.41
IWant2Giv3Fr33ShiiT,4,4,2.4
Kristap5,1,0,2.4
keith2323,1,1,2.4
joelwork365,10,10,2.38
csf,1,1,2.37
BullionaireInTraining,1,0,2.37
BingoBoy,2,3,2.37
ShinigamiL,3,2,2.37
MagnumPl,12,9,2.37
Alaskaboi78,2,1,2.35
MerlinsSleeve,1,0,2.31
AlwaysLongNeverShort,3,3,2.31
stock911,1,4,2.3
JustyGuess,2,5,2.3
ahulme,3,1,2.3
BenjiBunny,2,0,2.3
Brave190,4,8,2.3
Moonslaughter,3,1,2.28
RDequities,1,0,2.28
2big2fail2018,2,0,2.28
Ascenter,3,1,2.28
WallStreetBeat,4,4,2.27
TTigger,5,2,2.27
michelob21,1,1,2.26
maxreturn1,42,37,2.26
anrik1,1,0,2.26
bdongin,2,0,2.26
BK74,9,4,2.26
flindian,1,0,2.26
