DevilMask,,2019-05-29 15:59:00,18.974,AMRN what will AH look like
Vegas1,True,2019-05-29 09:34:00,18.53,AMRN nice move and calls is play 1850 strike x May 31
jmp470,,2019-05-29 09:33:00,18.375,AMRN cover 1826 ish stop 5
katherinehampton,True,2019-05-29 09:33:00,18.375,AMRN Expect attempted bear raid no stop losses here just low ball buy orders LONG and STRONG
Elpresidente,True,2019-05-29 09:33:00,18.375,AMRN 2 mil shares in 2 minutes
jmp470,,2019-05-29 09:33:00,18.375,AMRN short 1K at 184
YGLD,,2019-05-29 09:33:00,18.375,ELTK AMRN SOLY Scans minus the bs
FrankMakGill,False,2019-05-29 09:32:00,18.412,AMRN longs just dont get it yet wake up and smell the coffee man
930TT,True,2019-05-29 09:32:00,18.412,AMRN Big volume We going up
UpDownSidways,,2019-05-29 09:32:00,18.412,AMRN 2325 this week target SPY QQQ
toddclan,,2019-05-29 09:32:00,18.412,AMRN Najarian should be chatting this up on CNBC at some point He told people to get in last Friday
NDX100,True,2019-05-29 09:31:00,18.194,AMRN long 1830
jhaze54,,2019-05-29 09:31:00,18.194,AMRN Awesome open She be moving As Sly and his family said I wanna take you higher
CaptainAwesome,True,2019-05-29 09:31:00,18.194,AMRN frankmakgill screwed
TradeIdeasQuant,,2019-05-29 09:30:00,18.185,AMRN tradeideascomtickyticky BOOM There Goes The Dynamite Watch this Sector Up 7 for the day
TradeIdeasQuant,,2019-05-29 09:30:00,18.185,AMRN tradeideascomtickyticky Significant Breakout with Unusual Social Activity Up 7 for the day
930TT,True,2019-05-29 09:30:00,18.185,AMRN FrankMakGill shorted at 2 Hell be 142 years old when that margin call is paid off
